,file_name,turn_name,start_time,end_time,text,emotion,audioSplitFilename
272,Ses01F_impro06,F009,80.16,87.74,"this woman came up and, you know, it was hers. It was her person that was there.",neutral,output273.wav
273,Ses01F_impro06,M005,86.96,88.63,Oh.  She was there?,neutral,output274.wav
274,Ses01F_impro06,F010,87.83,93.67,"Yeah.  And she was like, that's pathetic, I hope you enjoy it.",sad,output275.wav
275,Ses01F_impro06,F011,101.83,116.91,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",sad,output276.wav
276,Ses01F_impro06,M006,107.78,109.27,Mmhmm.,neutral,output277.wav
277,Ses01F_impro06,F012,117.07,126.04,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",sad,output278.wav
278,Ses01F_impro06,M007,125.47,127.19,Yeah.,sad,output279.wav
279,Ses01F_impro06,F013,132.9575,134.49,I don't know.,sad,output280.wav
280,Ses01F_impro06,M008,134.4,136.49,How long were you there for?,neutral,output281.wav
281,Ses01F_impro06,F014,135.96,137.95,At the cemetery?,sad,output282.wav
282,Ses01F_impro06,M009,137.09,138.44,Mmhmm.,neutral,output283.wav
283,Ses01F_impro06,F015,138.0685,141.05,couple hours.,sad,output284.wav
284,Ses01F_impro06,F016,141.84,149.4375,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.",neutral,output285.wav
285,Ses01F_impro06,M010,144.09,145.68,Oh really?,neutral,output286.wav
286,Ses01F_impro06,M011,155.07,158.38,You ran through the sprinklers in the cemetery?,neutral,output287.wav
287,Ses01F_impro06,F017,158.08,163.35,It was hot.,neutral,output288.wav
288,Ses01F_impro06,M012,165.61,168.1,Is it a big cemetery?,neutral,output289.wav
289,Ses01F_impro06,F018,167.64,174.84,Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.,neutral,output290.wav
290,Ses01F_impro06,M013,174.39,177.15,"Oh, so they're like really old too, really old ones?",neutral,output291.wav
291,Ses01F_impro06,F019,176.35,178.01,Yeah.,neutral,output292.wav
292,Ses01F_impro06,F020,182.56,197.73,"It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors.",sad,output293.wav
293,Ses01F_impro06,F021,197.755,214.34,"My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.",sad,output294.wav
294,Ses01F_impro06,F022,217.5,222.41,She used to have these poetry parties on Memorial Day.,sad,output295.wav
295,Ses01F_impro06,M014,219.73,221.03,Mmhmm.,neutral,output296.wav
296,Ses01F_impro06,F023,223.52,227.55,Umm. Yeah.,sad,output297.wav
297,Ses01F_impro06,F024,229.08,235.98,"And the last time before she died, I remember she couldn't really stand, umm...",sad,output298.wav
298,Ses01F_impro06,F025,237.53,256.48,"But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool.",sad,output299.wav
299,Ses01F_impro06,M015,255.35,257.31,Mmhmm.,neutral,output300.wav
300,Ses01F_impro06,F026,266.55,275.31,"Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-",sad,output301.wav
301,Ses01F_impro06,M016,262.99,266.175,So she wrote a lot of poetry?,neutral,output302.wav
302,Ses01F_impro06,F027,275.38,281.6,"There's another one, I can't remember.",neutral,output303.wav
303,Ses01F_impro06,F028,282.01,311.14,"I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?",sad,output304.wav
304,Ses01F_impro06,M017,308.24,310.01,Mmhmm.Mmhmm.Mmhmm,neutral,output305.wav
305,Ses01F_impro07,M000,2.97,4.78,Did you get the letter?,excited,output306.wav
306,Ses01F_impro07,F000,3.95,10.59,"Yes.  There's a big envelope it says, you're in. I know.",excited,output307.wav
307,Ses01F_impro07,M001,7.5325,11.96,Yeah. That is so awesome.,excited,output308.wav
308,Ses01F_impro07,M002,13.92,19.09,Oh my God. What are you going to do? ,excited,output309.wav
309,Ses01F_impro07,F001,11.36,16.5575,So I have to move back to the ghetto but...I know.,excited,output310.wav
310,Ses01F_impro07,M003,20.68,28.06,"Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.",excited,output311.wav
311,Ses01F_impro07,F002,19.61,31.65,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",excited,output312.wav
312,Ses01F_impro07,M004,30.915,38.81,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",excited,output313.wav
313,Ses01F_impro07,F003,32.52,34.9,"Oh- I know, I know, I know, I know.",excited,output314.wav
314,Ses01F_impro07,F004,37.1625,42.49,"I don't know.  I spend so much time commuting as it is, I'd rather.",excited,output315.wav
315,Ses01F_impro07,M005,41.17,46.9975,This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.,excited,output316.wav
316,Ses01F_impro07,F005,42.955,45.885,I know. We should throw a party.,excited,output317.wav
317,Ses01F_impro07,F006,46.28,55.41,"At Arapaho we could afford that.Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?",excited,output318.wav
318,Ses01F_impro07,M006,47.11,52.8125,A rapper party ho. Yeah. Okay.,excited,output319.wav
319,Ses01F_impro07,M007,54.16,63.28,"I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",excited,output320.wav
320,Ses01F_impro07,F007,63.02,72.75,It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,happy,output321.wav
321,Ses01F_impro07,M008,64.6275,67.24,Yeah.  Big time.,excited,output322.wav
322,Ses01F_impro07,M009,67.725,74.0325,Mmhmm. Mmhmm. Yay. So what major?  What are you doing?,excited,output323.wav
323,Ses01F_impro07,F008,73.505,80.78,"Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.",happy,output324.wav
324,Ses01F_impro07,M010,76.62,78.17,"Oh, okay.",neutral,output325.wav
325,Ses01F_impro07,M011,78.84,81.36,Ooh. Fancy.,happy,output326.wav
326,Ses01F_impro07,F009,81.0275,83.305,Yeah.  I'm not sure.,excited,output327.wav
327,Ses01F_impro07,M012,82.6575,87.1025,Is this a Masters or a P.h.D.?  Or can you...? Nice,neutral,output328.wav
328,Ses01F_impro07,F010,84.51,88.31,Umm...P.h.D. ,excited,output329.wav
329,Ses01F_impro07,M013,87.5875,90.65,"That's good.  Don't you have to like teach a class, too, when you do that?",neutral,output330.wav
330,Ses01F_impro07,F011,89.56,94.815,"Um, yeah, yeah.  I'm a TA for two sessions. Mmhmm.",neutral,output331.wav
331,Ses01F_impro07,M014,94.29,99.37,"Teacher. Mrs. Nash, I have a question.",excited,output332.wav
332,Ses01F_impro07,F012,94.86,100.74,So I get to mold young minds. Mrs.?  That's my mother.,excited,output333.wav
333,Ses01F_impro07,M015,99.9875,110.54,You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.,excited,output334.wav
334,Ses01F_impro07,F013,103.26,110.46,"I would be like- Oh. Right, right, right.",excited,output335.wav
335,Ses01F_impro07,M016,110.54,116.28,"Mrs. Nash.  That's so awesome, though.",happy,output336.wav
336,Ses01F_impro07,F014,115.68,126.41,"Yeah. Yeah I'm excited. Hooray.  And then I'll be a millionaire once I graduate, you understand? Because that's the way it works.",excited,output337.wav
337,Ses01F_impro07,M017,116.28,119.8507,Yay...School's fun.,excited,output338.wav
338,Ses01F_impro07,M018,123.2575,128.04,"Of course, right.  That's where the real money is, being a student.",excited,output339.wav
339,Ses01F_impro07,F015,127.43,130.3175,Yeah.  Totally. ,excited,output340.wav
340,Ses01F_impro07,M019,128.54,141.685,That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.,happy,output341.wav
341,Ses01F_impro07,F016,133.3125,142.3625,"I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah.",excited,output342.wav
342,Ses01F_script01_1,F000,6.21,9.32,What's he going to say?,frustration,output343.wav
343,Ses01F_script01_1,F001,9.35,12.8955,Maybe we should tell him before he sees it.,neutral,output344.wav
344,Ses01F_script01_1,M000,11.9892,15.1219,He saw it.,neutral,output345.wav
345,Ses01F_script01_1,F002,14.3063,19.5526,How could he see it?  I was the first one up; he was still in bed.,surprised,output346.wav
346,Ses01F_script01_1,M001,19.0456,22.3962,He was out here when it broke.,neutral,output347.wav
347,Ses01F_script01_1,F003,22.32,24.6667,When?,surprised,output348.wav
348,Ses01F_script01_1,M002,24.8,35.9971,Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.,neutral,output349.wav
349,Ses01F_script01_1,F004,35.3799,39.09,What was he doing out here at four o clock in the morning?,frustration,output350.wav
350,Ses01F_script01_1,M003,38.66,40.53,I don't know.,neutral,output351.wav
351,Ses01F_script01_1,F005,40.02,44.9688,"He's dreaming of him again, walking around.",neutral,output352.wav
352,Ses01F_script01_1,M004,44.55,47.23,I guess he is.,neutral,output353.wav
353,Ses01F_script01_1,F006,46.95,52.32,It's getting to be just like after he died.  What's the meaning of that?,disgust,output354.wav
354,Ses01F_script01_1,M005,51.43,59.55,"I don't know the meaning of it.  But I know one thing, Mom, you've made a terrible mistake with father.",frustration,output355.wav
355,Ses01F_script01_1,F007,58.95,60.88,What?,surprised,output356.wav
356,Ses01F_script01_1,M006,62.1628,68.25,"Being dishonest with him, you know.  This kind of thing always pays off and it's paying off.",sad,output357.wav
357,Ses01F_script01_1,F008,67.6,70.67,What do you mean dishonest?,surprised,output358.wav
358,Ses01F_script01_1,M007,70.0764,78.8718,You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,neutral,output359.wav
359,Ses01F_script01_1,F009,78.3648,81.5611,What do you want to do?  Argue with him?,frustration,output360.wav
360,Ses01F_script01_1,M008,81.4068,89.4307,I don't want to argue but it's time he realized that nobody believes Larry is alive.,frustration,output361.wav
361,Ses01F_script01_1,M009,89.7172,101.38,"You know?  Why shouldn't he walk the nights thinking of him, dreaming of him?   Do we contradict him?  Do we say, we don't have any hope anymore?  That we haven't had any hope for years now?",frustration,output362.wav
362,Ses01F_script01_1,F010,100.14,102.3482,You can't say that to him.,frustration,output363.wav
363,Ses01F_script01_1,M010,102.1,104.72,We've got to say it to him.,neutral,output364.wav
364,Ses01F_script01_1,F011,104.29,108.7408,Where's the proof?  Do you have any proof?,frustration,output365.wav
365,Ses01F_script01_1,M011,108.1897,118.47,"For God's sake, three years?  Nobody comes back after three years; that's insane.",frustration,output366.wav
366,Ses01F_script01_1,F012,117.8228,129.51,"To you it is, to me it is, but to your father, you can talk yourself until you are blue in the face.  But there is no grave and there is no body, so where are you?",frustration,output367.wav
367,Ses01F_script01_1,M012,130.76,134.59,"Sit down, Mom.  I want to talk to you.",neutral,output368.wav
368,Ses01F_script01_1,F013,134.01,141.95,"It's that the trouble is those God damn newspapers.  Every month some new boy comes back and so the next one is going to be Larry, they just--",anger,output369.wav
369,Ses01F_script01_1,M013,141.05,149.75,"All right, all right, all right.  You know why I asked Annie here, right?",frustration,output370.wav
370,Ses01F_script01_1,F014,150.27,152.6736,Why?,frustration,output371.wav
371,Ses01F_script01_1,M014,153.886,155.8699,You know.,neutral,output372.wav
372,Ses01F_script01_1,F015,156.1786,160.67,"Well I got an idea, but what's your story?",neutral,output373.wav
373,Ses01F_script01_1,M015,161.998,165.3487,I'm going to ask her to marry me.,neutral,output374.wav
374,Ses01F_script01_1,F016,165.6573,169.559,"Well that's only your business, Chris.",frustration,output375.wav
375,Ses01F_script01_1,M016,169.7574,172.18,You know it's not just my business.,neutral,output376.wav
376,Ses01F_script01_1,F017,171.63,175.49,Well what do you want me to do?  You're old enough to know your own mind.,anger,output377.wav
377,Ses01F_script01_1,M017,174.7833,177.72,"So all right then, I'll just go ahead with it?",neutral,output378.wav
378,Ses01F_script01_1,F018,176.96,179.75,Well you want to make sure that your father is not going to --,frustration,output379.wav
379,Ses01F_script01_1,M018,179.28,181.9475,Then it's not just my business.,frustration,output380.wav
380,Ses01F_script01_1,F019,183.98,186.05,I'm just saying.,neutral,output381.wav
381,Ses01F_script01_1,M019,185.03,195.28,"You know sometimes you infuriate me.  you know that?  Isn't it your business if I tell father and he throws a fit about it?  God, you have such a talent for ignoring things.",anger,output382.wav
382,Ses01F_script01_1,F020,194.06,198.91,Oh.  I ignore what I got to ignore.  That girl is Larry's girl.,frustration,output383.wav
383,Ses01F_script01_1,M020,197.6,199.7475,She's not Larry's girl.,frustration,output384.wav
384,Ses01F_script01_1,F021,205.16,215.17,"From your father's point of view, he is not dead and- Chris he still thinks he's still alive.  The girl is Larry's girl.",frustration,output385.wav
385,Ses01F_script01_1,F022,219.04,223.82,"Now you can go on from there if you know where to go, but I'm telling you, I don't know where to go.",frustration,output386.wav
386,Ses01F_script01_1,M021,224.7,236.05,"I don't know why it is, but every time I reach out for something I have to pull back because I am afraid other people will suffer. My whole bloody life, time after time.",frustration,output387.wav
387,Ses01F_script01_1,F023,235.2,238.56,"You're a considerate fellow, there's nothing wrong in that.",frustration,output388.wav
388,Ses01F_script01_1,M022,237.8,240.429,To hell with that.,frustration,output389.wav
389,Ses01F_script01_1,F024,241.3769,245.1904,I just don't see why.  Have you asked Annie yet?,frustration,output390.wav
390,Ses01F_script01_1,M023,245.2786,247.57,I wanted to get this settled first.,neutral,output391.wav
391,Ses01F_script01_1,F025,246.8,251.4508,Well how do you know she's going to marry you?  Maybe she feels the same way your father does.,frustration,output392.wav
392,Ses01F_script01_1,M024,251.2965,261.05,"Well if she does, then that's it.  That's the end of it.  From her letters, though, I think she's pretty much forgotten him.",neutral,output393.wav
393,Ses01F_script01_1,M025,262.65,267.2119,And then we'll thrash it out with father.  Okay Mom?  Don't avoid me.,neutral,output394.wav
