file_name,start_time,end_time,turn_name,text,emotion
Ses02F_script01_1,F000,7.05,10.52,What's he gonna say?  Maybe we ought to tell him before he sees it.,xxx
Ses02F_script01_1,M000,10.17,11.81,He saw it.,xxx
Ses02F_script01_1,F001,11.55,15.08,"How could he see it?  I was the first one up, he was still in bed.",xxx
Ses02F_script01_1,M001,14.96,16.8,He was out here when it broke.,xxx
Ses02F_script01_1,F002,16.55,18,When?,xxx
Ses02F_script01_1,M002,17.7378,24.94,About four this morning.  I heard it cracking and I woke up and looked out. He was standing right here when it cracked.,xxx
Ses02F_script01_1,F003,24.59,27.79,What was he doing out here at four in the morning?,xxx
Ses02F_script01_1,M003,27.7,33.82,"I don't know.  When it cracked, he ran back in the house and cried in the kitchen.",xxx
Ses02F_script01_1,F004,33.2025,35.1973,Did you talk to him?,sad
Ses02F_script01_1,M004,34.6933,39.45,No.  I thought it was best to leave him alone.,xxx
Ses02F_script01_1,F005,39.1,41.86,He cried hard?,sad
Ses02F_script01_1,M005,41.07,44.3927,I could hear him right through the floor of my room.,xxx
Ses02F_script01_1,F006,44.88,47.19,What was he doing out here at that hour?,sad
Ses02F_script01_1,F007,47.25,51.2394,He's dreaming about him again.  He's walking around at night.,xxx
Ses02F_script01_1,M006,51.33,53.07,I guess he is.,xxx
Ses02F_script01_1,F008,52.76,58.25,He's getting just like after he died.  What is the meaning of that?,xxx
Ses02F_script01_1,M007,58.6,64.59,"I don't know the meaning of it.  But, I know one thing Mom, we made a terrible mistake with Dad.",xxx
Ses02F_script01_1,F009,64.25,65.66,What?,xxx
Ses02F_script01_1,M008,65.82,70.79,"Being dishonest with him.  I mean, that sort of thing always pays off and now it's paying off.",xxx
Ses02F_script01_1,F010,70,71.85,What you mean dishonest?,xxx
Ses02F_script01_1,M009,72.19,78.96,You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,xxx
Ses02F_script01_1,F011,78.23,80.27,What do you want to do argue with him?,Frustration
Ses02F_script01_1,M010,79.99,86.28,"No, I don't want to argue with him, but it's about time he realized that nobody believes Larry's alive anymore?",Frustration
Ses02F_script01_1,M011,86.35,97.8,Why shouldn't he dream of him and walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we don't have any hope anymore?  That we haven't had hope for years now?,anger
Ses02F_script01_1,F012,96.48,98.71,You can't say that to him.,Frustration
Ses02F_script01_1,M012,98.22,100.16,We've got to say it to him.,Frustration
Ses02F_script01_1,F013,99.88,102.43,Can you prove it?  How can you prove it?,Frustration
Ses02F_script01_1,M013,102.09,107.18,"For God sakes, it's been three years.  Nobody comes back after three years.  It's insane.",anger
Ses02F_script01_1,F014,106.41,116.22,"To you it is and to me, but not to him.  I mean, you can talk yourself blue in the face, but he--there's no body and no grave so where are you?",Frustration
Ses02F_script01_1,M014,116.1,118.49,"Sit down, Mom.  I want to talk to you.",xxx
Ses02F_script01_1,F015,118.21,126.02,"Trouble is the God damn newspapers.  Every month or so a boy turns up out of nowhere so, you know, the next one is gonna be Larry.",xxx
Ses02F_script01_1,M015,124.86,131.81,All right.  All right.  Listen to me.  You know why I brought Annie here don't you?,Frustration
Ses02F_script01_1,F016,131.63,133.08,Why?,xxx
Ses02F_script01_1,M016,133.06,134.41,You know.,xxx
Ses02F_script01_1,F017,134.54,138.67,"I've got an idea, but what's the story?",sad
Ses02F_script01_1,M017,139.31,141.78,I'm gonna ask her to marry me.,neutral
Ses02F_script01_1,F018,142.52,144.9616,"Well, that's only your business, Chris.",neutral
Ses02F_script01_1,M018,144.93,147.74,You know it's not only my business.,Frustration
Ses02F_script01_1,F019,147.2,150.78,What do you want me to do?  You're old enough to know your own mind.,anger
Ses02F_script01_1,M019,150.84,152.16,So it's all right then?,Frustration
Ses02F_script01_1,M020,152.17,153.81,I'll go ahead with it?,Frustration
Ses02F_script01_1,F020,153.44,157.3,"Well, you want to make surprisee that your father isn't going to--",xxx
Ses02F_script01_1,M021,155.79,158.58,"Well, then it isn't just my business--",anger
Ses02F_script01_1,F021,157.81,159.75,I'm just saying that--,neutral
Ses02F_script01_1,M022,158.83,170.45,"Ah, sometimes you infuriate me.  You know that?  I mean, isn't it your business too if I tell Dad and flips--freaks out about it?  I mean, you have such a talent for ignoring things.",xxx
Ses02F_script01_1,F022,169.52,173.02,I ignore what I gotta ignore.  The girl is Larry's girl.,xxx
Ses02F_script01_1,M023,172.74,174.76,She's not Larry's girl.,anger
Ses02F_script01_1,F023,173.9,179.63,"From your father's point of view, he isn't dead.  And you've no right to take his girl.",Frustration
Ses02F_script01_1,F024,179.66,187.68,"And you can go on from there if you know where to go, but I don't know where to go.  See, I don't know.  Now what can I do for you?",Frustration
Ses02F_script01_1,M024,187.68,200.6209,"I don't know why, but, every time I reach out for something that I want, I have to pull back 'cause someone else will suffer.  My whole bloody life.  Time after time after time.",Frustration
Ses02F_script01_1,F025,199.53,202.24,You're a considerate fellow.  There's nothing wrong with that.,neutral
Ses02F_script01_1,M025,201.98,203.36,To hell with that.,anger
Ses02F_script01_1,F026,203.2237,206.3,[BREATHING] Have you asked Annie yet?,neutral
Ses02F_script01_1,M026,206.12,208.47,I wanted to get this settled first.,xxx
Ses02F_script01_1,F027,208.33,212.7334,"Well, how do you know she'll marry you?  Maybe she feels the same way your father does.",neutral
Ses02F_script01_1,M027,212.7,225.6616,"Well, if she does, then that's the end of it.  But from her letters, I think she's forgotten him.  I'll find out.  And then we'll thrash it out with Dad, right?  Mom, don't avoid me.",sad
Ses02F_script01_1,F028,225.01,227.92,"Trouble is, you don't see enough women.",sad
Ses02F_script01_1,F029,227.95,229.497,You never did.,Frustration
Ses02F_script01_1,M028,229.29,231.46,"So what, I'm not fast with women.",xxx
Ses02F_script01_1,F030,231.1923,234.0509,I just don't see why it has to be Annie.,Frustration
Ses02F_script01_1,M029,234.39,235.97,Because it is.,neutral
Ses02F_script01_1,F031,236.3101,244.83,"Well, that's a good answer, but it doesn't answer anything.  I mean, you've been away for--at war.  It's been five years.",Frustration
Ses02F_script01_1,M030,244.35,249.49,"I can't help it.  I know her best.  I mean, I grew up next door to her.",xxx
Ses02F_script01_1,M031,249.54,253.71,"These years when I think of a wife, I think of Annie.  What do you want, a diagram?",Frustration
Ses02F_script01_1,F032,252.91,261.31,"I don't want a diagram.  Umm-- He thinks he's coming back, Chris.  You marry that girl and you're pronouncing him dead.",Frustration
Ses02F_script01_1,F033,261.33,264.88,"I mean, what's gonna happypen to your father?  Do you know?  I don't.",Frustration
Ses02F_script01_1,M032,263.87,265.82,"All right.  All right, then, Mom.",Frustration
Ses02F_script01_1,F034,265.58,268.27,I just--give it some more thought.,Frustration
Ses02F_script01_1,M033,268.0638,277.8066,I've given it three years of thought.  I thought that if I waited Dad would forget about Larry and we could have a regular wedding and everything happypy.,Frustration
Ses02F_script01_1,M034,277.84,281.74,"But if I can't--if that can't happypen here, then I'll have to get out.",xxx
Ses02F_script01_1,F035,281.74,283.66,What the hell is this?,surprise
Ses02F_script01_1,M035,283.7607,289.8709,I'll get out.  I'll get married and go live some place else.  Maybe New York.,xxx
Ses02F_script01_1,F036,289.08,290.77,Are you crazy?,anger
Ses02F_script01_1,M036,290.27,293.54,I've been a good son too long.  A good sucker.  I'm through with it.,anger
Ses02F_script01_1,F037,293.36,295.88,What about the business?  What the hell is this?,anger
Ses02F_script01_1,M037,295.54,298.99,The business?  The business doesn't inspire me.,anger
Ses02F_script01_1,F038,298.41,300.58,Must you be inspired?,anger
Ses02F_script01_1,M038,299.37,306.84,"Yes.  I like it an hour a day.  If I'm gonna grub for my money all day long, at least in the evening I want it beautiful.",anger
Ses02F_script01_1,M039,306.89,316.39,"I want a family.  I want kids.  I want something that I can give myself to.  Annie's in the middle of that.  Now, where do I find it?",xxx
Ses02F_script01_1,F039,316.25,319.83,"Tell me, you'd leave the business?",xxx
Ses02F_script01_1,M040,319.97,322.48,"Yes, on this I would.",neutral
Ses02F_script01_1,F040,322.49,325.8319,"Well, you don't want to think like that.",anger
Ses02F_script01_1,M041,325.58,328.52,Then help me stay here.,xxx
Ses02F_script01_1,F041,326.7,336.4,"All right, but just don't go thinkin' like that 'cause otherwise what did we work for?  I mean, the whole thing is for you, Chris.  The whole shootin' match is for you.",xxx
Ses02F_script01_1,M042,335.16,338.97,"I know.  I know, Mom.  Just help me stay here.",Frustration
Ses02F_script01_1,F042,339.26,343.76,"All right.  Just-- just don't go thinkin' that way, you hear me?",Frustration
Ses02F_script01_1,M043,343.35,345.67,I am thinkin' that way.,neutral
Ses02F_script01_1,F043,346.56,349.87,"I don't understand you, do I?",Frustration
Ses02F_script01_1,M044,350.05,353.43,"No, you don't.  I'm a pretty tough guy.",neutral
Ses02F_script01_1,F044,353.52,356.2,I can see that.,sad
Ses02F_script01_2,F000,5.84,8.12,Why did he invite her here?,xxx
Ses02F_script01_2,M000,8.08,9.72,Why does that bother you?,xxx
Ses02F_script01_2,F001,9.3,13.51,She's been in New York for three and half years.  Why all of a sudden?,xxx
Ses02F_script01_2,M001,12.53,15.66,"Well, maybe he just wanted to see her again.",neutral
Ses02F_script01_2,F002,14.96,18.76,Nobody comes seven hundred miles just to see.,xxx
Ses02F_script01_2,M002,18.62,24.2,What do you mean?  He lived next door to the girl all his life.  Why wouldn't he want to see her again?,neutral
Ses02F_script01_2,M003,24.51,28.2,Don't look at me like that.  He didn't tell me anymore than he told you.,xxx
Ses02F_script01_2,F003,27.77,28.9,She's not-,xxx
Ses02F_script01_2,M004,30.23,32.51,How do you know he's even thinking of it?,neutral
Ses02F_script01_2,F004,28.92,30.75,-he's not gonna marry her.,oth
Ses02F_script01_2,F005,32.31,34.46,It's got that all about it.,anger
Ses02F_script01_2,M005,35.89,37.61,"Well, so what?",neutral
Ses02F_script01_2,F006,37.6,39.72,"What's going on here, Joe?",xxx
Ses02F_script01_2,M006,39.01,40.9,"Now, listen Kate.",neutral
Ses02F_script01_2,F007,39.75,42.84,"She's not his girl, Joe.  She knows she's not.",xxx
Ses02F_script01_2,M007,42.92,44.86,You can't read her mind.,neutral
Ses02F_script01_2,F008,44.52,53.51,"Well then why is she still single?  I mean, New York is full of men.  Why isn't she married?  Probably a hundred people told her she's crazy, but she's waited.",Frustration
Ses02F_script01_2,M008,53.21,55.56,How do you know why she's waited?,neutral
Ses02F_script01_2,F009,54.71,63.76,"She knows what I know, that's why.  She's faithful as a rock.  In my worst moments I think of her waiting and I know again that I'm right.",Frustration
Ses02F_script01_2,M009,63.92,66.82,"Look, it's a nice day.  What are we arguing for?",Frustration
Ses02F_script01_2,F010,66.24,74.57,"Nobody in this house dares take her faith away, Joe?  Strangerers might, but not his father, not his brother.",xxx
Ses02F_script01_2,M010,74.43,76.68,"Well, what do you want me to do about it?",Frustration
Ses02F_script01_2,F011,75.5,84.12,I want you to act like he's coming back.  Both of you.  Don't you think I haven't noticed since she got here.  I won't stand for any nonsense.,Frustration
Ses02F_script01_2,M011,83.8,85.07,But Kate--,Frustration
Ses02F_script01_2,F012,84.76,90,"Because if he's not coming back, I'll kill myself.  I mean, laugh--laugh at me, but...",anger
Ses02F_script01_2,F013,90.03,97.25,But why did that happypen the very night she came here?  She sleeps in his room and his memorial breaks to pieces.  Just look.  Look at it.,anger
Ses02F_script01_2,M012,95.76,97.43,Calm yourself.,Frustration
Ses02F_script01_2,F014,97.27,100.95,"Believe with me, Joe.  I can't stand all alone.",Frustration
Ses02F_script01_2,M013,100.21,102.12,Calm yourself.,Frustration
Ses02F_script01_2,F015,100.96,106.12,"Last week, a man turned up in Detroit missing longer than Larry.  I mean, you read it yourself.",Frustration
Ses02F_script01_2,M014,104.9,107.82,All right.  All right.  Calm yourself.,Frustration
Ses02F_script01_2,F016,106.27,109.48,"You, above all, have to believe.",Frustration
Ses02F_script01_2,M015,108.69,111.75,What?- Why- Why me above all?,xxx
Ses02F_script01_2,F017,111.19,114.2492,Just--just don't stop believing.,Frustration
Ses02F_script01_2,M016,114,116.5,What does that mean?  Me above all?,anger
Ses02F_script01_2,M017,116.61,118.93,Look at you.  Look at you shaking.,anger
Ses02F_script01_2,F018,117.97,119.87,I can't help it.,Frustration
Ses02F_script01_2,M018,119.43,123.89,What have I got to hide?  What the hell is the matter with you Kate?,anger
Ses02F_script01_3,F000,6.63,9.54,You're the only one I know who loves his parents.,xxx
Ses02F_script01_3,M000,9.44,12.17,"I know, it went out of style, didn't it?",xxx
Ses02F_script01_3,F001,12.12,14.1,It's all right.  It's a good thing.,xxx
Ses02F_script01_3,F002,14.91,18.46,"You know, it's lovely here, the air is sweet.",xxx
Ses02F_script01_3,M001,19.38,21.03,You're not sorry you came?,neutral
Ses02F_script01_3,F003,21.09,26.81,"No, not sorry.  Um, but, I'm- I'm not gonna stay.",xxx
Ses02F_script01_3,M002,27.39,28.52,Why?,xxx
Ses02F_script01_3,F004,28.64,32.7638,"Well, for one thing, your mother as much as told me to go.",xxx
Ses02F_script01_3,M003,32.55,33.47,Oh.,xxx
Ses02F_script01_3,F005,33.42,40.86,"You saw that.  I mean and then, well, you've been kind of, um--",xxx
Ses02F_script01_3,M004,40.95,41.89,What?,xxx
Ses02F_script01_3,F006,41.95,46.29,"Well, kind of embarrassed ever since I got here.",xxx
Ses02F_script01_3,M005,47.97,57.11,"The trouble is, I planned on sort of sneaking up on you over a period of a week or so.  But, they take it for granted that we're all set.",xxx
Ses02F_script01_3,F007,56.4918,58.79,"I knew they would, your mother anyway.     M: How'd you know?",xxx
Ses02F_script01_3,F008,60.83,61.5,"Well,",xxx
Ses02F_script01_3,F009,61.54,64.12,"from her point of view, why else would I come?",sad
Ses02F_script01_3,M006,64.1368,71.7,"Oh.  Would you want to?  I guess you know, this is why I asked you to come.",xxx
Ses02F_script01_3,F010,73.59,78.04,I--I guess this is why I came.,xxx
Ses02F_script01_3,M007,80.35,87.67,"Anne, I love you.  I love you a great deal.  I love you.",xxx
Ses02F_script01_3,M008,87.94,90.85,I have no imagination.  That's all I know to tell you.,xxx
Ses02F_script01_3,M009,91.32,99.9,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.,xxx
Ses02F_script01_3,M010,100.4,109.93,"You feel it's wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything.",excited
Ses02F_script01_3,F011,109.14,112.32,"Oh, Chris, I've been ready for a long, long time.",xxx
Ses02F_script01_3,M011,111.96,114.49,And he's gone forever.  You're surprisee?,xxx
Ses02F_script01_3,F012,115.79,118.542,I almost got married two years ago.,happy
Ses02F_script01_3,M012,119.1197,120.31,Why didn't you?,xxx
Ses02F_script01_3,F013,121.03,123.45,You started to write me and--,happy
Ses02F_script01_3,M013,123.26,124.9846,You felt something that far back?,xxx
Ses02F_script01_3,F014,124.82,126.7,Every day since.,happy
Ses02F_script01_3,M014,127,129.05,"Anne, why didn't you let me know?",xxx
Ses02F_script01_3,F015,129.02,138.1,"Well, I was waiting for you.  I mean, till then you never wrote and when you did, I mean, what did you say?  You can surprisee be ambiguous sometimes.",xxx
Ses02F_script01_3,M015,138.31,140.69,"Give me a kiss, Anne.  Give me a-",xxx
Ses02F_script01_3,M016,140.94,146.88,"oh God, I kissed you.  I kissed Annie.  How long--how long I've been waiting to kiss you.",happy
Ses02F_script01_3,F016,146.24,154.84,I will never forgive you.  Why did you wait all these years?  All I did was sit and wonder if I was crazy for thinking of you.,xxx
Ses02F_script01_3,M017,154.11,157.83,"Oh, Annie, we're gonna live now.  I'm gonna make you so happypy.",xxx
Ses02F_script01_3,F017,157.59,159.21,Not like that you're not.,xxx
Ses02F_script01_3,M018,159.11,160.4,I kissed you.,xxx
Ses02F_script01_3,F018,160.15,166.74,"Like Larry's brother.  Do it like you, Chris.  What is it?",xxx
Ses02F_script01_3,M019,167.69,170.49,Let's drive someplace.  I want to be alone with you.,xxx
Ses02F_script01_3,F019,169.81,173.32,"No.  What is it, your mother?",xxx
Ses02F_script01_3,M020,173.5779,176.7,No.  Nothing like that.,sad
Ses02F_script01_3,F020,176.8257,185.92,"Then, what's wrong?  I mean, even in your letters there was some--something ashamed.",sad
Ses02F_script01_3,M021,186.58,191.15,"Yeah, I suppose I have been.  But it's going from me.",sad
Ses02F_script01_3,F021,191.13,193.3241,You've gotta tell me.,sad
Ses02F_script01_3,M022,193.87,196.2,I don't know how to start.,sad
Ses02F_script01_3,F022,196.69,198.64,It wouldn't work this way.,sad
Ses02F_script01_3,M023,200.09,207.24,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?",sad
Ses02F_script01_3,F023,206.99,208.41,"Yeah, surprisee.",sad
Ses02F_script01_3,M024,209.23,211.38,"Well, I lost them.",sad
Ses02F_script01_3,F024,211.6,213.3,How many?,sad
Ses02F_script01_3,M025,214.07,215.64,Just about all.,sad
Ses02F_script01_3,F025,215.8937,217.6679,"Oh, gee.",sad
Ses02F_script01_3,M026,218.09,223.28,It takes some time for a guy to toss that off.  'Cause they weren't just men.,sad
Ses02F_script01_3,M027,224.16,238.3,"For instance, one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but that's the kind of guys I had.",sad
Ses02F_script01_3,M028,238.37,247.36,"They didn't die, they killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.",sad
Ses02F_script01_3,M029,247.94,261.65,"I got this idea watching them go down.  Everything was being destroyed, see, but it seemed that there was one new thing being made.  A sort of responsibility.  Man for man.",sad
Ses02F_script01_3,M030,261.69,273.34,"You know what I mean?  To show that, to bring that onto the Earth again, like some kind of monument and everyone would feel it standing behind him and it would make a difference to him.",sad
Ses02F_script01_3,M031,274.75,290.06,Then I came back and it was incredible.  There was no meaning in it here.  The whole thing to them seemed like sort of a bus accident.  I went to work with Dad and that rat race again.,sad
Ses02F_script01_3,M032,290.35,307.67,"And I felt what you said, ashamed somehow 'cause nobody was changered at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",sad
Ses02F_script01_3,M033,308.71,320.45,"I mean, you can take those things out of a war, but when you drive that car, you've gotta know that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",sad
Ses02F_script01_3,M034,320.83,330.73,Because otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of it.  And I guess that included you.,sad
Ses02F_script01_3,F026,331.43,333.69,You still feel that way?,sad
Ses02F_script01_3,M035,334.61,336.6,I want you now Annie.,xxx
Ses02F_script01_3,F027,336.91,344.54,"'Cause you mustn't feel that way.  Because you have a right to everything that you have.  Do you understand that?  Everything, Chris, and me too.",xxx
Ses02F_script01_3,F028,344.6,353.22,"I mean, and your money, there's nothing wrong with your money.  I mean, your father put hundreds of planes in the air.  A man should be paid for that.",xxx
Ses02F_script01_3,M036,353.64,357.87,"I know Annie.  Annie, I'm gonna make a fortune for you.",xxx
Ses02F_script01_3,F029,357.69,360.06,What'll I do with a fortune?,happy
